Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
184,11/09/1999,9,60,21,16,41,34,0.0,0,&nbsp,&nbsp,0.0,217,14699.97,15462,205.53,SIM,24733003.15,0.0,0.0
185,18/09/1999,59,17,22,46,43,55,0.0,0,&nbsp,&nbsp,0.0,366,12275.86,24849,180.13,SIM,30124561.09,0.0,0.0
186,25/09/1999,24,26,51,25,14,23,0.0,0,&nbsp,&nbsp,0.0,352,17072.24,31164,192.1,SIM,37335874.86,0.0,0.0
187,02/10/1999,6,44,58,41,36,48,0.0,0,&nbsp,&nbsp,0.0,397,23058.35,39365,231.66,SIM,48320873.6,0.0,0.0
188,10/10/1999,34,42,43,46,27,17,0.0,1,&nbsp,&nbsp,64905517.65,1200,11517.11,90235,152.58,NÃO,0.0,0.0,0.0
189,16/10/1999,41,53,38,4,31,15,0.0,0,&nbsp,&nbsp,0.0,61,23476.18,5485,260.09,SIM,1718456.25,0.0,0.0
190,24/10/1999,32,40,42,21,10,5,0.0,0,&nbsp,&nbsp,0.0,304,14923.96,21481,210.41,SIM,44895988.05,0.0,0.0
191,31/10/1999,58,5,41,3,1,23,0.0,1,&nbsp,&nbsp,50968412.58,383,13212.41,30477,165.41,NÃO,0.0,0.0,0.0
192,06/11/1999,1,60,26,41,28,54,0.0,0,&nbsp,&nbsp,0.0,53,23005.08,4403,275.87,SIM,1463122.78,0.0,0.0
193,13/11/1999,12,4,11,49,43,19,0.0,0,&nbsp,&nbsp,0.0,190,7199.87,11415,119.39,SIM,3104692.58,0.0,0.0
194,20/11/1999,32,42,43,25,28,33,0.0,0,&nbsp,&nbsp,0.0,106,12862.4,7456,182.18,SIM,4740789.92,0.0,0.0
195,27/11/1999,17,3,44,37,9,32,0.0,1,,AM,6370250.64,339,4005.56,13819,97.89,NÃO,0.0,0.0,0.0
196,04/12/1999,32,17,9,14,24,7,0.0,0,&nbsp,&nbsp,0.0,182,5309.16,10493,91.75,SIM,1159520.95,0.0,0.0
197,11/12/1999,19,52,29,15,12,5,0.0,0,&nbsp,&nbsp,0.0,128,8259.15,8720,120.78,SIM,2428125.98,0.0,0.0
198,18/12/1999,40,23,1,18,35,8,0.0,0,&nbsp,&nbsp,0.0,125,8881.02,7134,155.02,SIM,3760278.08,0.0,0.0
199,24/12/1999,52,37,57,16,10,50,0.0,1,,SP,4915593.2,34,28316.55,3143,305.16,NÃO,0.0,0.0,0.0
200,31/12/1999,12,15,44,34,51,19,0.0,2,&nbsp,&nbsp,8829389.2,186,11008.48,13027,156.59,NÃO,0.0,0.0,0.0
201,08/01/2000,55,22,5,30,35,20,0.0,1,,RN,1038373.94,77,11237.81,4502,191.48,NÃO,0.0,0.0,0.0
202,15/01/2000,49,53,44,12,24,45,0.0,0,&nbsp,&nbsp,0.0,65,12412.65,4279,187.85,SIM,968186.82,0.0,0.0
203,22/01/2000,11,55,44,19,29,47,0.0,0,&nbsp,&nbsp,0.0,63,14099.33,5417,163.36,SIM,2034096.14,0.0,0.0
204,29/01/2000,31,41,51,39,58,29,0.0,0,&nbsp,&nbsp,0.0,32,30221.85,2400,401.43,SIM,3194615.19,0.0,0.0
205,05/02/2000,26,32,54,43,46,40,0.0,1,,RJ,4490339.49,71,15208.03,6014,178.86,NÃO,0.0,0.0,0.0
206,12/02/2000,20,26,56,18,34,51,0.0,0,&nbsp,&nbsp,0.0,43,17769.34,3478,218.86,SIM,916897.74,0.0,0.0
207,19/02/2000,19,7,3,55,24,53,0.0,0,&nbsp,&nbsp,0.0,90,9663.76,6510,133.1,SIM,1960583.04,0.0,0.0
208,26/02/2000,23,15,57,24,47,25,0.0,0,&nbsp,&nbsp,0.0,72,12679.18,5232,173.83,SIM,3056064.34,0.0,0.0
209,04/03/2000,13,52,32,41,21,26,0.0,0,&nbsp,&nbsp,0.0,81,12349.82,5496,181.32,SIM,4256466.94,0.0,0.0
210,11/03/2000,37,58,20,38,48,32,0.0,0,&nbsp,&nbsp,0.0,29,46721.17,3921,344.24,SIM,14043878.83,0.0,0.0
211,18/03/2000,10,20,40,45,50,33,0.0,0,&nbsp,&nbsp,0.0,164,10880.27,16680,106.58,SIM,16185115.03,0.0,0.0
212,25/03/2000,29,57,15,45,59,6,0.0,0,&nbsp,&nbsp,0.0,147,13318.79,9880,197.42,SIM,18534548.53,0.0,0.0
213,01/04/2000,3,30,9,35,23,32,0.0,3,,PR,7089194.54,312,7299.77,18348,123.66,NÃO,0.0,0.0,0.0
213,01/04/2000,3,30,9,35,23,32,0.0,3,,RS,7089194.54,312,7299.77,18348,123.66,NÃO,0.0,0.0,0.0
213,01/04/2000,3,30,9,35,23,32,0.0,3,,SC,7089194.54,312,7299.77,18348,123.66,NÃO,0.0,0.0,0.0
214,08/04/2000,30,12,6,50,35,31,0.0,0,&nbsp,&nbsp,0.0,54,15578.04,3769,222.35,SIM,1009456.63,0.0,0.0
215,15/04/2000,7,58,28,53,37,46,0.0,0,&nbsp,&nbsp,0.0,78,12078.4,4942,189.92,SIM,2139994.41,0.0,0.0
216,22/04/2000,35,42,59,18,30,14,0.0,4,,BA,801057.55,91,9745.75,5049,175.0,NÃO,0.0,0.0,0.0
216,22/04/2000,35,42,59,18,30,14,0.0,4,,MG,801057.55,91,9745.75,5049,175.0,NÃO,0.0,0.0,0.0
216,22/04/2000,35,42,59,18,30,14,0.0,4,,RJ,801057.55,91,9745.75,5049,175.0,NÃO,0.0,0.0,0.0
216,22/04/2000,35,42,59,18,30,14,0.0,4,,SP,801057.55,91,9745.75,5049,175.0,NÃO,0.0,0.0,0.0
217,29/04/2000,27,32,3,51,49,45,0.0,0,&nbsp,&nbsp,0.0,159,4599.62,5820,125.19,SIM,877607.32,0.0,0.0
218,06/05/2000,54,40,42,17,47,12,0.0,1,,PR,1878255.09,95,8777.61,4679,177.55,NÃO,0.0,0.0,0.0
219,13/05/2000,26,23,49,28,42,36,0.0,0,&nbsp,&nbsp,0.0,80,9221.78,5139,143.02,SIM,885291.29,0.0,0.0
220,20/05/2000,36,53,55,13,60,14,0.0,1,,SP,12636751.12,125,12488.05,8067,192.78,NÃO,0.0,0.0,0.0
221,27/05/2000,54,13,58,43,50,27,0.0,0,&nbsp,&nbsp,0.0,49,14565.66,3793,187.45,SIM,856460.89,0.0,0.0
222,03/06/2000,5,48,30,55,52,19,0.0,0,&nbsp,&nbsp,0.0,55,15243.16,4462,187.18,SIM,1862509.6,0.0,0.0
223,10/06/2000,28,24,22,2,58,6,0.0,0,&nbsp,&nbsp,0.0,163,5838.31,7780,121.86,SIM,3004483.21,0.0,0.0
224,17/06/2000,20,16,18,7,44,21,0.0,0,&nbsp,&nbsp,0.0,119,8706.35,7185,143.77,SIM,4247750.04,0.0,0.0
225,24/06/2000,21,16,4,37,2,58,0.0,0,&nbsp,&nbsp,0.0,83,12542.39,5517,188.14,SIM,5496971.76,0.0,0.0
226,01/07/2000,2,50,59,38,49,1,0.0,1,,SP,6916920.13,78,15170.39,4123,286.14,NÃO,0.0,0.0,0.0
227,08/07/2000,37,26,27,42,11,48,0.0,0,&nbsp,&nbsp,0.0,51,14471.45,3648,201.72,SIM,885652.57,0.0,0.0
228,15/07/2000,16,40,45,59,43,13,0.0,0,&nbsp,&nbsp,0.0,64,13240.28,4497,187.87,SIM,1902506.15,0.0,0.0
229,22/07/2000,39,45,11,21,33,13,0.0,1,,AM,2992781.57,121,7508.79,7685,117.88,NÃO,0.0,0.0,0.0
230,29/07/2000,56,44,41,40,8,53,0.0,0,&nbsp,&nbsp,0.0,94,15000.56,5820,241.56,SIM,9547336.0,0.0,0.0
231,05/08/2000,16,59,27,42,44,36,0.0,0,&nbsp,&nbsp,0.0,125,12896.11,9458,169.93,SIM,11481752.44,0.0,0.0
232,12/08/2000,29,19,41,22,37,59,0.0,0,&nbsp,&nbsp,0.0,124,14598.36,8807,204.93,SIM,13653988.77,0.0,0.0
233,19/08/2000,45,3,24,36,7,32,0.0,5,,DF,3196547.03,512,3790.28,21452,90.2,NÃO,0.0,0.0,0.0
233,19/08/2000,45,3,24,36,7,32,0.0,5,,SP,3196547.03,512,3790.28,21452,90.2,NÃO,0.0,0.0,0.0
233,19/08/2000,45,3,24,36,7,32,0.0,5,,SP,3196547.03,512,3790.28,21452,90.2,NÃO,0.0,0.0,0.0
233,19/08/2000,45,3,24,36,7,32,0.0,5,,SP,3196547.03,512,3790.28,21452,90.2,NÃO,0.0,0.0,0.0
233,19/08/2000,45,3,24,36,7,32,0.0,5,,SP,3196547.03,512,3790.28,21452,90.2,NÃO,0.0,0.0,0.0
234,26/08/2000,15,45,54,25,42,41,0.0,0,&nbsp,&nbsp,0.0,39,19369.91,3505,214.89,SIM,906511.63,0.0,0.0
235,02/09/2000,29,41,55,2,31,22,0.0,0,&nbsp,&nbsp,0.0,52,16604.49,3086,278.96,SIM,1942631.63,0.0,0.0
236,09/09/2000,10,52,50,57,25,60,0.0,0,&nbsp,&nbsp,0.0,76,12197.95,4703,196.53,SIM,3055084.91,0.0,0.0
237,16/09/2000,36,7,45,31,56,57,0.0,0,&nbsp,&nbsp,0.0,54,19896.75,4145,258.44,SIM,4344394.18,0.0,0.0
238,23/09/2000,15,9,41,13,37,42,0.0,4,,BA,1429476.11,188,6088.25,10483,108.86,NÃO,0.0,0.0,0.0
238,23/09/2000,15,9,41,13,37,42,0.0,4,,SP,1429476.11,188,6088.25,10483,108.86,NÃO,0.0,0.0,0.0
238,23/09/2000,15,9,41,13,37,42,0.0,4,,SP,1429476.11,188,6088.25,10483,108.86,NÃO,0.0,0.0,0.0
238,23/09/2000,15,9,41,13,37,42,0.0,4,,SP,1429476.11,188,6088.25,10483,108.86,NÃO,0.0,0.0,0.0
239,30/09/2000,33,21,44,46,47,6,0.0,1,,BA,866183.32,30,24060.65,3826,188.1,NÃO,0.0,0.0,0.0
240,07/10/2000,59,28,25,41,57,38,0.0,0,&nbsp,&nbsp,0.0,103,15200.74,6244,250.0,SIM,11686511.34,0.0,0.0
241,14/10/2000,11,57,40,35,56,31,0.0,0,&nbsp,&nbsp,0.0,74,22811.94,5485,306.85,SIM,13712211.55,0.0,0.0
242,21/10/2000,22,7,4,21,28,56,0.0,0,&nbsp,&nbsp,0.0,203,9933.73,13497,148.97,SIM,16132069.11,0.0,0.0
243,28/10/2000,20,47,23,32,16,11,0.0,0,&nbsp,&nbsp,0.0,180,12019.97,13705,157.4,SIM,18728383.13,0.0,0.0
244,04/11/2000,19,60,50,24,47,33,0.0,0,&nbsp,&nbsp,0.0,204,13698.02,14735,189.08,SIM,22081659.67,0.0,0.0
245,11/11/2000,44,51,27,53,8,60,0.0,3,,GO,9153484.88,283,15838.62,21593,206.96,NÃO,0.0,0.0,0.0
245,11/11/2000,44,51,27,53,8,60,0.0,3,,MG,9153484.88,283,15838.62,21593,206.96,NÃO,0.0,0.0,0.0
245,11/11/2000,44,51,27,53,8,60,0.0,3,,SC,9153484.88,283,15838.62,21593,206.96,NÃO,0.0,0.0,0.0
246,18/11/2000,2,57,32,43,16,37,0.0,0,&nbsp,&nbsp,0.0,93,9292.06,5429,158.71,SIM,1036993.8,0.0,0.0
247,25/11/2000,34,3,30,10,23,46,0.0,0,&nbsp,&nbsp,0.0,80,12080.19,6425,149.96,SIM,2196692.29,0.0,0.0
248,02/12/2000,56,16,34,41,35,32,0.0,0,&nbsp,&nbsp,0.0,50,21550.72,4862,220.96,SIM,3489735.08,0.0,0.0
249,09/12/2000,21,55,54,40,36,49,0.0,0,&nbsp,&nbsp,0.0,60,19680.2,4247,277.21,SIM,4906709.76,0.0,0.0
250,16/12/2000,55,25,41,42,43,7,0.0,0,&nbsp,&nbsp,0.0,203,10867.31,15545,141.5,SIM,22593628.59,0.0,0.0
251,23/12/2000,34,15,23,55,49,30,0.0,0,&nbsp,&nbsp,0.0,180,15473.98,12813,216.73,SIM,25936007.67,0.0,0.0
252,30/12/2000,17,54,4,51,32,26,0.0,2,,DF,15107002.24,354,10070.62,22122,160.67,NÃO,0.0,0.0,0.0
252,30/12/2000,17,54,4,51,32,26,0.0,2,,SP,15107002.24,354,10070.62,22122,160.67,NÃO,0.0,0.0,0.0
253,06/01/2001,12,11,56,44,24,37,0.0,0,&nbsp,&nbsp,0.0,126,6985.77,7260,120.88,SIM,1056248.75,0.0,0.0
254,13/01/2001,4,30,56,21,22,1,0.0,0,&nbsp,&nbsp,0.0,66,16400.47,6381,169.14,SIM,2355166.17,0.0,0.0
255,20/01/2001,32,44,55,19,20,16,0.0,0,&nbsp,&nbsp,0.0,80,14363.63,6812,168.19,SIM,3734074.48,0.0,0.0
256,27/01/2001,21,52,34,26,2,32,0.0,0,&nbsp,&nbsp,0.0,91,13336.96,6319,191.49,SIM,5190470.09,0.0,0.0
257,03/02/2001,28,5,1,34,4,19,0.0,1,,RJ,6808483.96,175,7704.83,11706,114.84,NÃO,0.0,0.0,0.0
258,10/02/2001,12,60,54,7,55,50,0.0,0,&nbsp,&nbsp,0.0,53,15960.68,3615,233.3,SIM,1015099.19,0.0,0.0
259,17/02/2001,20,43,33,13,15,58,0.0,0,&nbsp,&nbsp,0.0,65,15136.22,5581,175.77,SIM,2195724.03,0.0,0.0
260,24/02/2001,43,4,60,59,6,33,0.0,0,&nbsp,&nbsp,0.0,120,16065.94,8956,214.63,SIM,17357124.85,0.0,0.0
261,03/03/2001,5,54,20,56,30,16,0.0,0,&nbsp,&nbsp,0.0,91,22350.19,7281,278.51,SIM,19797765.32,0.0,0.0
262,10/03/2001,53,60,48,20,58,11,0.0,0,&nbsp,&nbsp,0.0,108,24643.78,8838,300.24,SIM,22991600.18,0.0,0.0
263,17/03/2001,8,50,26,9,53,43,0.0,0,&nbsp,&nbsp,0.0,136,24937.18,12752,265.17,SIM,27061348.12,0.0,0.0
264,24/03/2001,5,25,31,13,1,33,0.0,2,,CE,16055880.73,979,4298.96,50364,83.25,NÃO,0.0,0.0,0.0
264,24/03/2001,5,25,31,13,1,33,0.0,2,,SP,16055880.73,979,4298.96,50364,83.25,NÃO,0.0,0.0,0.0
265,31/03/2001,7,50,53,16,41,34,0.0,0,&nbsp,&nbsp,0.0,64,14676.59,3855,242.74,SIM,1127161.81,0.0,0.0
266,07/04/2001,38,54,48,23,2,46,0.0,0,&nbsp,&nbsp,0.0,89,12318.14,6687,163.33,SIM,2442739.49,0.0,0.0
267,14/04/2001,58,1,45,55,8,46,0.0,0,&nbsp,&nbsp,0.0,46,23142.59,4076,260.19,SIM,3720210.04,0.0,0.0
268,21/04/2001,21,10,47,6,5,33,0.0,0,&nbsp,&nbsp,0.0,111,10348.29,10133,112.93,SIM,5098601.74,0.0,0.0
269,28/04/2001,19,18,52,25,17,49,0.0,0,&nbsp,&nbsp,0.0,110,12115.7,8717,152.31,SIM,6697873.66,0.0,0.0
270,05/05/2001,45,27,35,40,5,9,0.0,1,,SP,25186260.21,228,9665.14,16867,130.16,NÃO,0.0,0.0,0.0
271,12/05/2001,14,31,54,29,26,24,0.0,0,&nbsp,&nbsp,0.0,43,19939.25,4385,194.79,SIM,1028865.23,0.0,0.0
272,19/05/2001,36,58,9,10,56,24,0.0,0,&nbsp,&nbsp,0.0,70,14013.37,5491,177.97,SIM,2205988.15,0.0,0.0
273,26/05/2001,47,52,10,27,23,17,0.0,1,,PE,3456480.23,92,11326.92,7241,143.38,NÃO,0.0,0.0,0.0
274,02/06/2001,11,39,47,18,13,26,0.0,0,&nbsp,&nbsp,0.0,142,5488.22,7420,104.64,SIM,935192.94,0.0,0.0
275,09/06/2001,16,30,19,38,48,37,0.0,0,&nbsp,&nbsp,0.0,41,22897.52,3737,250.27,SIM,2061751.1,0.0,0.0
276,16/06/2001,53,59,39,45,22,57,0.0,0,&nbsp,&nbsp,0.0,79,12486.98,5172,190.01,SIM,3245516.79,0.0,0.0
277,23/06/2001,40,26,38,4,56,52,0.0,0,&nbsp,&nbsp,0.0,95,11578.72,5404,202.78,SIM,4565490.29,0.0,0.0
278,30/06/2001,22,10,18,55,15,31,0.0,0,&nbsp,&nbsp,0.0,99,11868.09,6996,167.32,SIM,5975419.1,0.0,0.0
279,07/07/2001,31,59,4,58,23,47,0.0,0,&nbsp,&nbsp,0.0,58,23664.88,6137,222.81,SIM,7622494.24,0.0,0.0
280,14/07/2001,5,16,30,25,58,20,0.0,0,&nbsp,&nbsp,0.0,192,11199.47,14673,146.0,SIM,19351758.16,0.0,0.0
281,21/07/2001,11,5,47,31,53,38,0.0,1,,PR,22414093.5,188,13574.18,12864,197.63,NÃO,0.0,0.0,0.0
282,28/07/2001,33,24,36,9,14,23,0.0,1,,RJ,958878.82,76,10514.03,6064,131.27,NÃO,0.0,0.0,0.0
283,01/08/2001,48,34,28,54,25,42,0.0,1,,SP,367173.22,36,8499.38,2126,143.38,NÃO,0.0,0.0,0.0
284,04/08/2001,8,36,14,32,30,7,0.0,1,,PR,901884.48,75,10020.94,5358,139.74,NÃO,0.0,0.0,0.0
285,08/08/2001,50,56,41,12,32,37,0.0,0,&nbsp,&nbsp,0.0,17,20875.96,1173,301.41,SIM,425869.64,0.0,0.0
286,11/08/2001,44,37,56,29,47,35,0.0,0,&nbsp,&nbsp,0.0,59,13743.96,3739,216.06,SIM,1398941.94,0.0,0.0
287,15/08/2001,60,47,3,33,25,13,0.0,1,,TO,1931474.8,110,4034.34,5633,78.49,NÃO,0.0,0.0,0.0
288,18/08/2001,50,9,18,11,6,17,0.0,0,&nbsp,&nbsp,0.0,82,8749.64,4763,150.07,SIM,860964.72,0.0,0.0
289,22/08/2001,36,6,30,20,7,25,0.0,0,&nbsp,&nbsp,0.0,29,13819.12,2197,181.72,SIM,1341870.11,0.0,0.0
290,25/08/2001,57,30,7,25,40,26,0.0,0,&nbsp,&nbsp,0.0,56,20662.23,4869,236.75,SIM,10159688.47,0.0,0.0
291,29/08/2001,22,16,5,41,18,17,0.0,0,&nbsp,&nbsp,0.0,71,11244.78,4870,163.32,SIM,11117743.68,0.0,0.0
292,01/09/2001,24,34,53,45,23,13,0.0,0,&nbsp,&nbsp,0.0,116,11313.3,8670,150.8,SIM,12692554.4,0.0,0.0
293,05/09/2001,6,12,35,5,28,7,0.0,0,&nbsp,&nbsp,0.0,167,5817.88,10185,95.03,SIM,13858457.03,0.0,0.0
294,08/09/2001,28,45,41,22,57,25,0.0,2,,PR,7696680.33,130,9839.13,7434,171.41,NÃO,0.0,0.0,0.0
294,08/09/2001,28,45,41,22,57,25,0.0,2,,SP,7696680.33,130,9839.13,7434,171.41,NÃO,0.0,0.0,0.0
295,12/09/2001,24,44,7,31,12,50,0.0,0,&nbsp,&nbsp,0.0,36,10242.27,2055,178.75,SIM,442466.08,0.0,0.0
296,15/09/2001,20,51,42,3,52,46,0.0,0,&nbsp,&nbsp,0.0,29,26582.95,2348,327.09,SIM,1367552.68,0.0,0.0
297,19/09/2001,20,28,41,1,33,36,0.0,0,&nbsp,&nbsp,0.0,25,19353.56,1920,251.05,SIM,1948159.43,0.0,0.0
298,22/09/2001,22,34,24,23,5,60,0.0,1,,PR,2994572.21,50,17440.22,4372,198.71,NÃO,0.0,0.0,0.0
299,26/09/2001,7,5,2,53,33,49,0.0,0,&nbsp,&nbsp,0.0,33,10538.82,2049,169.09,SIM,417337.23,0.0,0.0
300,29/09/2001,27,57,41,38,28,24,0.0,0,&nbsp,&nbsp,0.0,48,22820.73,4820,226.4,SIM,8421199.74,0.0,0.0
301,03/10/2001,58,26,49,57,48,9,0.0,0,&nbsp,&nbsp,0.0,28,29571.34,2892,285.22,SIM,9414796.91,0.0,0.0
302,06/10/2001,25,40,12,60,30,41,0.0,0,&nbsp,&nbsp,0.0,101,13505.06,6361,213.63,SIM,11051609.38,0.0,0.0
303,10/10/2001,7,13,30,37,47,17,0.0,1,,MS,12257748.27,215,4674.95,12861,77.86,NÃO,0.0,0.0,0.0
304,13/10/2001,42,7,11,34,59,41,0.0,0,&nbsp,&nbsp,0.0,58,11050.1,3274,195.02,SIM,769087.04,0.0,0.0
305,17/10/2001,11,5,27,60,38,53,0.0,0,&nbsp,&nbsp,0.0,47,10013.62,3770,124.37,SIM,1333855.18,0.0,0.0
306,20/10/2001,30,19,57,41,56,47,0.0,0,&nbsp,&nbsp,0.0,28,29736.18,2294,361.58,SIM,2332990.8,0.0,0.0
307,24/10/2001,26,17,13,41,16,44,0.0,0,&nbsp,&nbsp,0.0,44,12632.8,3962,139.76,SIM,3000002.7,0.0,0.0
308,27/10/2001,55,25,4,11,29,39,0.0,1,,RS,4138172.99,62,15297.99,5173,182.67,NÃO,0.0,0.0,0.0
309,31/10/2001,39,50,25,55,11,4,0.0,1,,RS,442899.06,3001,122.53,2997,122.69,NÃO,0.0,0.0,0.0
310,03/11/2001,28,14,29,2,31,32,0.0,0,&nbsp,&nbsp,0.0,81,10544.47,5093,167.07,SIM,7512984.9,0.0,0.0
311,07/11/2001,32,22,24,41,30,38,0.0,0,&nbsp,&nbsp,0.0,31,25454.68,2871,273.81,SIM,8459898.95,0.0,0.0
312,10/11/2001,14,30,50,41,47,23,0.0,0,&nbsp,&nbsp,0.0,76,15889.75,4985,241.33,SIM,9909043.97,0.0,0.0
313,14/11/2001,14,38,53,24,16,37,0.0,0,&nbsp,&nbsp,0.0,61,15665.21,5547,171.62,SIM,11055737.35,0.0,0.0
314,17/11/2001,5,32,40,58,37,34,0.0,0,&nbsp,&nbsp,0.0,93,12287.32,5542,205.42,SIM,12427002.17,0.0,0.0
315,21/11/2001,50,21,43,12,28,22,0.0,1,,PR,13675105.67,43,24188.06,4598,225.35,NÃO,0.0,0.0,0.0
316,24/11/2001,28,51,56,6,24,43,0.0,0,&nbsp,&nbsp,0.0,104,6446.33,4093,163.18,SIM,804502.07,0.0,0.0
317,28/11/2001,27,20,48,16,30,35,0.0,0,&nbsp,&nbsp,0.0,23,18858.99,2088,206.96,SIM,1325010.22,0.0,0.0
318,01/12/2001,19,53,40,3,31,20,0.0,1,,SP,2227008.03,46,16340.54,3071,243.84,NÃO,0.0,0.0,0.0
319,05/12/2001,12,16,23,17,19,48,0.0,0,&nbsp,&nbsp,0.0,52,7242.06,3342,112.26,SIM,451904.22,0.0,0.0
320,08/12/2001,20,53,47,50,22,27,0.0,0,&nbsp,&nbsp,0.0,77,15489.0,4916,241.69,SIM,8460390.65,0.0,0.0
321,12/12/2001,11,31,32,48,49,4,0.0,0,&nbsp,&nbsp,0.0,55,16954.09,3729,249.11,SIM,9579360.38,0.0,0.0
322,15/12/2001,18,11,29,44,47,56,0.0,0,&nbsp,&nbsp,0.0,87,15453.45,7835,170.95,SIM,11192700.36,0.0,0.0
323,19/12/2001,31,49,54,33,26,40,0.0,0,&nbsp,&nbsp,0.0,56,19921.91,4244,261.89,SIM,12531452.28,0.0,0.0
324,22/12/2001,22,8,30,15,47,25,0.0,0,&nbsp,&nbsp,0.0,211,7938.4,12192,136.87,SIM,14541455.7,0.0,0.0
325,29/12/2001,4,23,3,1,21,53,0.0,2,,AM,8743877.8,256,9590.82,15646,156.33,NÃO,0.0,0.0,0.0
325,29/12/2001,4,23,3,1,21,53,0.0,2,,SP,8743877.8,256,9590.82,15646,156.33,NÃO,0.0,0.0,0.0
326,05/01/2002,52,23,40,51,44,21,0.0,0,&nbsp,&nbsp,0.0,27,32367.36,2674,325.58,SIM,1048702.44,0.0,0.0
327,09/01/2002,46,38,29,33,32,48,0.0,0,&nbsp,&nbsp,0.0,16,30517.93,2112,230.33,SIM,1634646.68,0.0,0.0
328,12/01/2002,51,5,23,7,14,21,0.0,1,,SP,2721357.01,100,9055.92,7121,126.69,NÃO,0.0,0.0,0.0
329,16/01/2002,24,11,40,12,35,10,0.0,0,&nbsp,&nbsp,0.0,40,10380.3,2904,142.44,SIM,9617027.24,0.0,0.0
330,19/01/2002,2,4,23,37,14,51,0.0,0,&nbsp,&nbsp,0.0,120,10924.51,7914,165.03,SIM,11190156.01,0.0,0.0
331,23/01/2002,27,1,35,20,37,13,0.0,0,&nbsp,&nbsp,0.0,70,13872.44,6408,150.97,SIM,12355441.42,0.0,0.0
332,26/01/2002,28,23,42,29,44,34,0.0,0,&nbsp,&nbsp,0.0,83,16762.69,6713,206.47,SIM,14025004.81,0.0,0.0
333,30/01/2002,35,27,53,44,52,4,0.0,0,&nbsp,&nbsp,0.0,93,12692.31,6221,189.02,SIM,15441466.12,0.0,0.0
334,02/02/2002,41,26,51,14,24,23,0.0,2,,SP,8729392.91,1200,1400.91,8839,189.47,NÃO,0.0,0.0,0.0
334,02/02/2002,41,26,51,14,24,23,0.0,2,,SP,8729392.91,1200,1400.91,8839,189.47,NÃO,0.0,0.0,0.0
335,06/02/2002,43,33,57,23,59,7,0.0,0,&nbsp,&nbsp,0.0,24,17736.83,2134,198.73,SIM,510820.7,0.0,0.0
336,09/02/2002,2,18,54,22,30,26,0.0,0,&nbsp,&nbsp,0.0,68,11058.6,4141,180.91,SIM,1413202.7,0.0,0.0
337,16/02/2002,31,52,14,54,16,4,0.0,0,&nbsp,&nbsp,0.0,34,27110.52,3454,265.86,SIM,2519311.97,0.0,0.0
338,20/02/2002,48,46,9,1,36,4,0.0,0,&nbsp,&nbsp,0.0,43,14031.02,3245,185.23,SIM,3243312.5,0.0,0.0
339,23/02/2002,13,16,12,5,27,50,0.0,0,&nbsp,&nbsp,0.0,76,12374.85,6908,135.64,SIM,12514336.94,0.0,0.0
340,27/02/2002,10,60,42,9,33,12,0.0,0,&nbsp,&nbsp,0.0,121,9877.84,6970,170.83,SIM,13948598.35,0.0,0.0
341,02/03/2002,56,23,22,43,16,5,0.0,0,&nbsp,&nbsp,0.0,166,9623.14,11103,143.34,SIM,15865526.88,0.0,0.0
342,06/03/2002,29,49,54,51,16,34,0.0,0,&nbsp,&nbsp,0.0,93,15067.81,5578,250.27,SIM,17547094.93,0.0,0.0
343,09/03/2002,4,6,7,24,12,41,0.0,2,,PR,9937283.03,246,7884.39,17023,113.51,NÃO,0.0,0.0,0.0
343,09/03/2002,4,6,7,24,12,41,0.0,2,,RJ,9937283.03,246,7884.39,17023,113.51,NÃO,0.0,0.0,0.0
344,13/03/2002,33,36,12,35,10,14,0.0,0,&nbsp,&nbsp,0.0,46,9494.33,3487,124.78,SIM,524086.97,0.0,0.0
345,16/03/2002,56,11,58,46,51,22,0.0,1,,SP,1447870.53,27,28511.84,2170,353.42,NÃO,0.0,0.0,0.0
346,20/03/2002,56,7,46,60,41,12,0.0,0,&nbsp,&nbsp,0.0,20,19632.3,1589,246.17,SIM,471175.04,0.0,0.0
347,23/03/2002,26,10,52,1,12,48,0.0,0,&nbsp,&nbsp,0.0,72,9988.89,4730,151.48,SIM,1334215.32,0.0,0.0
348,27/03/2002,39,40,33,52,19,30,0.0,0,&nbsp,&nbsp,0.0,19,26763.06,1547,327.46,SIM,1944413.01,0.0,0.0
349,30/03/2002,9,38,32,8,54,28,0.0,0,&nbsp,&nbsp,0.0,46,14053.06,3264,197.31,SIM,10405636.15,0.0,0.0
350,03/04/2002,23,30,43,10,15,57,0.0,0,&nbsp,&nbsp,0.0,80,11801.82,5012,187.66,SIM,11538610.2,0.0,0.0
351,06/04/2002,15,16,59,60,24,41,0.0,0,&nbsp,&nbsp,0.0,98,14478.34,5832,242.37,SIM,13241262.56,0.0,0.0
352,10/04/2002,49,7,47,25,20,44,0.0,0,&nbsp,&nbsp,0.0,161,7848.74,8080,155.8,SIM,14757638.49,0.0,0.0
