Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
193,13/11/1999,12,4,11,49,43,19,000,0,&nbsp,&nbsp,000,190,7.19987,11415,11939.0,SIM,3.104.69258,000,000
194,20/11/1999,32,42,43,25,28,33,000,0,&nbsp,&nbsp,000,106,12.8624,7456,18218.0,SIM,4.740.78992,000,000
195,27/11/1999,17,3,44,37,9,32,000,1,,AM,6.370.25064,339,4.00556,13819,9789.0,NÃO,000,000,000
196,04/12/1999,32,17,9,14,24,7,000,0,&nbsp,&nbsp,000,182,5.309159999999999,10493,9175.0,SIM,1.159.52095,000,000
197,11/12/1999,19,52,29,15,12,5,000,0,&nbsp,&nbsp,000,128,8.25915,8720,12078.0,SIM,2.428.12598,000,000
198,18/12/1999,40,23,1,18,35,8,000,0,&nbsp,&nbsp,000,125,8.88102,7134,15502.0,SIM,3.760.27808,000,000
199,24/12/1999,52,37,57,16,10,50,000,1,,SP,4.915.59320,34,28.31655,3143,30516.0,NÃO,000,000,000
200,31/12/1999,12,15,44,34,51,19,000,2,&nbsp,&nbsp,8.829.38920,186,11.00848,13027,15659.0,NÃO,000,000,000
201,08/01/2000,55,22,5,30,35,20,000,1,,RN,1.038.37394,77,11.237810000000001,4502,19148.0,NÃO,000,000,000
202,15/01/2000,49,53,44,12,24,45,000,0,&nbsp,&nbsp,000,65,12.41265,4279,18785.0,SIM,968.18682,000,000
203,22/01/2000,11,55,44,19,29,47,000,0,&nbsp,&nbsp,000,63,14.099329999999998,5417,16336.0,SIM,2.034.09614,000,000
204,29/01/2000,31,41,51,39,58,29,000,0,&nbsp,&nbsp,000,32,30.22185,2400,40143.0,SIM,3.194.61519,000,000
205,05/02/2000,26,32,54,43,46,40,000,1,,RJ,4.490.33949,71,15.208029999999999,6014,17886.0,NÃO,000,000,000
206,12/02/2000,20,26,56,18,34,51,000,0,&nbsp,&nbsp,000,43,17.76934,3478,21886.0,SIM,916.89774,000,000
207,19/02/2000,19,7,3,55,24,53,000,0,&nbsp,&nbsp,000,90,9.66376,6510,13310.0,SIM,1.960.58304,000,000
208,26/02/2000,23,15,57,24,47,25,000,0,&nbsp,&nbsp,000,72,12.67918,5232,17383.0,SIM,3.056.06434,000,000
209,04/03/2000,13,52,32,41,21,26,000,0,&nbsp,&nbsp,000,81,12.34982,5496,18132.0,SIM,4.256.46694,000,000
210,11/03/2000,37,58,20,38,48,32,000,0,&nbsp,&nbsp,000,29,46.72117,3921,34424.0,SIM,14.043.87883,000,000
211,18/03/2000,10,20,40,45,50,33,000,0,&nbsp,&nbsp,000,164,10.88027,16680,10658.0,SIM,16.185.11503,000,000
212,25/03/2000,29,57,15,45,59,6,000,0,&nbsp,&nbsp,000,147,13.31879,9880,19742.0,SIM,18.534.54853,000,000
213,01/04/2000,3,30,9,35,23,32,000,3,,PR,7.089.19454,312,7.29977,18348,12366.0,NÃO,000,000,000
213,01/04/2000,3,30,9,35,23,32,000,3,,RS,7.089.19454,312,7.29977,18348,12366.0,NÃO,000,000,000
213,01/04/2000,3,30,9,35,23,32,000,3,,SC,7.089.19454,312,7.29977,18348,12366.0,NÃO,000,000,000
214,08/04/2000,30,12,6,50,35,31,000,0,&nbsp,&nbsp,000,54,15.57804,3769,22235.0,SIM,1.009.45663,000,000
215,15/04/2000,7,58,28,53,37,46,000,0,&nbsp,&nbsp,000,78,12.0784,4942,18992.0,SIM,2.139.99441,000,000
216,22/04/2000,35,42,59,18,30,14,000,4,,BA,801.05755,91,9.74575,5049,17500.0,NÃO,000,000,000
216,22/04/2000,35,42,59,18,30,14,000,4,,MG,801.05755,91,9.74575,5049,17500.0,NÃO,000,000,000
216,22/04/2000,35,42,59,18,30,14,000,4,,RJ,801.05755,91,9.74575,5049,17500.0,NÃO,000,000,000
216,22/04/2000,35,42,59,18,30,14,000,4,,SP,801.05755,91,9.74575,5049,17500.0,NÃO,000,000,000
217,29/04/2000,27,32,3,51,49,45,000,0,&nbsp,&nbsp,000,159,4.59962,5820,12519.0,SIM,877.60732,000,000
218,06/05/2000,54,40,42,17,47,12,000,1,,PR,1.878.25509,95,8.777610000000001,4679,17755.0,NÃO,000,000,000
219,13/05/2000,26,23,49,28,42,36,000,0,&nbsp,&nbsp,000,80,9.22178,5139,14302.0,SIM,885.29129,000,000
220,20/05/2000,36,53,55,13,60,14,000,1,,SP,12.636.75112,125,12.48805,8067,19278.0,NÃO,000,000,000
221,27/05/2000,54,13,58,43,50,27,000,0,&nbsp,&nbsp,000,49,14.565660000000001,3793,18745.0,SIM,856.46089,000,000
222,03/06/2000,5,48,30,55,52,19,000,0,&nbsp,&nbsp,000,55,15.243160000000001,4462,18718.0,SIM,1.862.50960,000,000
223,10/06/2000,28,24,22,2,58,6,000,0,&nbsp,&nbsp,000,163,5.83831,7780,12186.0,SIM,3.004.48321,000,000
224,17/06/2000,20,16,18,7,44,21,000,0,&nbsp,&nbsp,000,119,8.70635,7185,14377.0,SIM,4.247.75004,000,000
225,24/06/2000,21,16,4,37,2,58,000,0,&nbsp,&nbsp,000,83,12.54239,5517,18814.0,SIM,5.496.97176,000,000
226,01/07/2000,2,50,59,38,49,1,000,1,,SP,6.916.92013,78,15.17039,4123,28614.0,NÃO,000,000,000
227,08/07/2000,37,26,27,42,11,48,000,0,&nbsp,&nbsp,000,51,14.47145,3648,20172.0,SIM,885.65257,000,000
228,15/07/2000,16,40,45,59,43,13,000,0,&nbsp,&nbsp,000,64,13.240279999999998,4497,18787.0,SIM,1.902.50615,000,000
229,22/07/2000,39,45,11,21,33,13,000,1,,AM,2.992.78157,121,7.508789999999999,7685,11788.0,NÃO,000,000,000
230,29/07/2000,56,44,41,40,8,53,000,0,&nbsp,&nbsp,000,94,15.00056,5820,24156.0,SIM,9.547.33600,000,000
231,05/08/2000,16,59,27,42,44,36,000,0,&nbsp,&nbsp,000,125,12.89611,9458,16993.0,SIM,11.481.75244,000,000
232,12/08/2000,29,19,41,22,37,59,000,0,&nbsp,&nbsp,000,124,14.598360000000001,8807,20493.0,SIM,13.653.98877,000,000
233,19/08/2000,45,3,24,36,7,32,000,5,,DF,3.196.54703,512,3.79028,21452,9020.0,NÃO,000,000,000
233,19/08/2000,45,3,24,36,7,32,000,5,,SP,3.196.54703,512,3.79028,21452,9020.0,NÃO,000,000,000
233,19/08/2000,45,3,24,36,7,32,000,5,,SP,3.196.54703,512,3.79028,21452,9020.0,NÃO,000,000,000
233,19/08/2000,45,3,24,36,7,32,000,5,,SP,3.196.54703,512,3.79028,21452,9020.0,NÃO,000,000,000
233,19/08/2000,45,3,24,36,7,32,000,5,,SP,3.196.54703,512,3.79028,21452,9020.0,NÃO,000,000,000
234,26/08/2000,15,45,54,25,42,41,000,0,&nbsp,&nbsp,000,39,19.36991,3505,21489.0,SIM,906.51163,000,000
235,02/09/2000,29,41,55,2,31,22,000,0,&nbsp,&nbsp,000,52,16.60449,3086,27896.0,SIM,1.942.63163,000,000
236,09/09/2000,10,52,50,57,25,60,000,0,&nbsp,&nbsp,000,76,12.19795,4703,19653.0,SIM,3.055.08491,000,000
237,16/09/2000,36,7,45,31,56,57,000,0,&nbsp,&nbsp,000,54,19.89675,4145,25844.0,SIM,4.344.39418,000,000
238,23/09/2000,15,9,41,13,37,42,000,4,,BA,1.429.47611,188,6.08825,10483,10886.0,NÃO,000,000,000
238,23/09/2000,15,9,41,13,37,42,000,4,,SP,1.429.47611,188,6.08825,10483,10886.0,NÃO,000,000,000
238,23/09/2000,15,9,41,13,37,42,000,4,,SP,1.429.47611,188,6.08825,10483,10886.0,NÃO,000,000,000
238,23/09/2000,15,9,41,13,37,42,000,4,,SP,1.429.47611,188,6.08825,10483,10886.0,NÃO,000,000,000
239,30/09/2000,33,21,44,46,47,6,000,1,,BA,866.18332,30,24.06065,3826,18810.0,NÃO,000,000,000
240,07/10/2000,59,28,25,41,57,38,000,0,&nbsp,&nbsp,000,103,15.20074,6244,25000.0,SIM,11.686.51134,000,000
241,14/10/2000,11,57,40,35,56,31,000,0,&nbsp,&nbsp,000,74,22.81194,5485,30685.0,SIM,13.712.21155,000,000
242,21/10/2000,22,7,4,21,28,56,000,0,&nbsp,&nbsp,000,203,9.93373,13497,14897.0,SIM,16.132.06911,000,000
243,28/10/2000,20,47,23,32,16,11,000,0,&nbsp,&nbsp,000,180,12.019969999999999,13705,15740.0,SIM,18.728.38313,000,000
244,04/11/2000,19,60,50,24,47,33,000,0,&nbsp,&nbsp,000,204,13.698020000000001,14735,18908.0,SIM,22.081.65967,000,000
245,11/11/2000,44,51,27,53,8,60,000,3,,GO,9.153.48488,283,15.83862,21593,20696.0,NÃO,000,000,000
245,11/11/2000,44,51,27,53,8,60,000,3,,MG,9.153.48488,283,15.83862,21593,20696.0,NÃO,000,000,000
245,11/11/2000,44,51,27,53,8,60,000,3,,SC,9.153.48488,283,15.83862,21593,20696.0,NÃO,000,000,000
246,18/11/2000,2,57,32,43,16,37,000,0,&nbsp,&nbsp,000,93,9.292060000000001,5429,15871.0,SIM,1.036.99380,000,000
247,25/11/2000,34,3,30,10,23,46,000,0,&nbsp,&nbsp,000,80,12.08019,6425,14996.0,SIM,2.196.69229,000,000
248,02/12/2000,56,16,34,41,35,32,000,0,&nbsp,&nbsp,000,50,21.550720000000002,4862,22096.0,SIM,3.489.73508,000,000
249,09/12/2000,21,55,54,40,36,49,000,0,&nbsp,&nbsp,000,60,19.6802,4247,27721.0,SIM,4.906.70976,000,000
250,16/12/2000,55,25,41,42,43,7,000,0,&nbsp,&nbsp,000,203,10.86731,15545,14150.0,SIM,22.593.62859,000,000
251,23/12/2000,34,15,23,55,49,30,000,0,&nbsp,&nbsp,000,180,15.47398,12813,21673.0,SIM,25.936.00767,000,000
252,30/12/2000,17,54,4,51,32,26,000,2,,DF,15.107.00224,354,10.07062,22122,16067.0,NÃO,000,000,000
252,30/12/2000,17,54,4,51,32,26,000,2,,SP,15.107.00224,354,10.07062,22122,16067.0,NÃO,000,000,000
253,06/01/2001,12,11,56,44,24,37,000,0,&nbsp,&nbsp,000,126,6.98577,7260,12088.0,SIM,1.056.24875,000,000
254,13/01/2001,4,30,56,21,22,1,000,0,&nbsp,&nbsp,000,66,16.400470000000002,6381,16914.0,SIM,2.355.16617,000,000
255,20/01/2001,32,44,55,19,20,16,000,0,&nbsp,&nbsp,000,80,14.363629999999999,6812,16819.0,SIM,3.734.07448,000,000
256,27/01/2001,21,52,34,26,2,32,000,0,&nbsp,&nbsp,000,91,13.336960000000001,6319,19149.0,SIM,5.190.47009,000,000
257,03/02/2001,28,5,1,34,4,19,000,1,,RJ,6.808.48396,175,7.70483,11706,11484.0,NÃO,000,000,000
258,10/02/2001,12,60,54,7,55,50,000,0,&nbsp,&nbsp,000,53,15.960679999999998,3615,23330.0,SIM,1.015.09919,000,000
259,17/02/2001,20,43,33,13,15,58,000,0,&nbsp,&nbsp,000,65,15.136220000000002,5581,17577.0,SIM,2.195.72403,000,000
260,24/02/2001,43,4,60,59,6,33,000,0,&nbsp,&nbsp,000,120,16.065939999999998,8956,21463.0,SIM,17.357.12485,000,000
261,03/03/2001,5,54,20,56,30,16,000,0,&nbsp,&nbsp,000,91,22.350189999999998,7281,27851.0,SIM,19.797.76532,000,000
262,10/03/2001,53,60,48,20,58,11,000,0,&nbsp,&nbsp,000,108,24.64378,8838,30024.0,SIM,22.991.60018,000,000
263,17/03/2001,8,50,26,9,53,43,000,0,&nbsp,&nbsp,000,136,24.937179999999998,12752,26517.0,SIM,27.061.34812,000,000
264,24/03/2001,5,25,31,13,1,33,000,2,,CE,16.055.88073,979,4.29896,50364,8325.0,NÃO,000,000,000
264,24/03/2001,5,25,31,13,1,33,000,2,,SP,16.055.88073,979,4.29896,50364,8325.0,NÃO,000,000,000
265,31/03/2001,7,50,53,16,41,34,000,0,&nbsp,&nbsp,000,64,14.67659,3855,24274.0,SIM,1.127.16181,000,000
266,07/04/2001,38,54,48,23,2,46,000,0,&nbsp,&nbsp,000,89,12.31814,6687,16333.0,SIM,2.442.73949,000,000
267,14/04/2001,58,1,45,55,8,46,000,0,&nbsp,&nbsp,000,46,23.14259,4076,26019.0,SIM,3.720.21004,000,000
268,21/04/2001,21,10,47,6,5,33,000,0,&nbsp,&nbsp,000,111,10.348289999999999,10133,11293.0,SIM,5.098.60174,000,000
269,28/04/2001,19,18,52,25,17,49,000,0,&nbsp,&nbsp,000,110,12.1157,8717,15231.0,SIM,6.697.87366,000,000
270,05/05/2001,45,27,35,40,5,9,000,1,,SP,25.186.26021,228,9.66514,16867,13016.0,NÃO,000,000,000
271,12/05/2001,14,31,54,29,26,24,000,0,&nbsp,&nbsp,000,43,19.93925,4385,19479.0,SIM,1.028.86523,000,000
272,19/05/2001,36,58,9,10,56,24,000,0,&nbsp,&nbsp,000,70,14.013370000000002,5491,17797.0,SIM,2.205.98815,000,000
273,26/05/2001,47,52,10,27,23,17,000,1,,PE,3.456.48023,92,11.32692,7241,14338.0,NÃO,000,000,000
274,02/06/2001,11,39,47,18,13,26,000,0,&nbsp,&nbsp,000,142,5.48822,7420,10464.0,SIM,935.19294,000,000
275,09/06/2001,16,30,19,38,48,37,000,0,&nbsp,&nbsp,000,41,22.89752,3737,25027.0,SIM,2.061.75110,000,000
276,16/06/2001,53,59,39,45,22,57,000,0,&nbsp,&nbsp,000,79,12.48698,5172,19001.0,SIM,3.245.51679,000,000
277,23/06/2001,40,26,38,4,56,52,000,0,&nbsp,&nbsp,000,95,11.57872,5404,20278.0,SIM,4.565.49029,000,000
278,30/06/2001,22,10,18,55,15,31,000,0,&nbsp,&nbsp,000,99,11.868089999999999,6996,16732.0,SIM,5.975.41910,000,000
279,07/07/2001,31,59,4,58,23,47,000,0,&nbsp,&nbsp,000,58,23.66488,6137,22281.0,SIM,7.622.49424,000,000
280,14/07/2001,5,16,30,25,58,20,000,0,&nbsp,&nbsp,000,192,11.19947,14673,14600.0,SIM,19.351.75816,000,000
281,21/07/2001,11,5,47,31,53,38,000,1,,PR,22.414.09350,188,13.574179999999998,12864,19763.0,NÃO,000,000,000
282,28/07/2001,33,24,36,9,14,23,000,1,,RJ,958.87882,76,10.51403,6064,13127.0,NÃO,000,000,000
283,01/08/2001,48,34,28,54,25,42,000,1,,SP,367.17322,36,8.49938,2126,14338.0,NÃO,000,000,000
284,04/08/2001,8,36,14,32,30,7,000,1,,PR,901.88448,75,10.02094,5358,13974.0,NÃO,000,000,000
285,08/08/2001,50,56,41,12,32,37,000,0,&nbsp,&nbsp,000,17,20.87596,1173,30141.0,SIM,425.86964,000,000
286,11/08/2001,44,37,56,29,47,35,000,0,&nbsp,&nbsp,000,59,13.743960000000001,3739,21606.0,SIM,1.398.94194,000,000
287,15/08/2001,60,47,3,33,25,13,000,1,,TO,1.931.47480,110,4.03434,5633,7849.0,NÃO,000,000,000
288,18/08/2001,50,9,18,11,6,17,000,0,&nbsp,&nbsp,000,82,8.74964,4763,15007.0,SIM,860.96472,000,000
289,22/08/2001,36,6,30,20,7,25,000,0,&nbsp,&nbsp,000,29,13.819120000000002,2197,18172.0,SIM,1.341.87011,000,000
290,25/08/2001,57,30,7,25,40,26,000,0,&nbsp,&nbsp,000,56,20.662229999999997,4869,23675.0,SIM,10.159.68847,000,000
291,29/08/2001,22,16,5,41,18,17,000,0,&nbsp,&nbsp,000,71,11.24478,4870,16332.0,SIM,11.117.74368,000,000
292,01/09/2001,24,34,53,45,23,13,000,0,&nbsp,&nbsp,000,116,11.3133,8670,15080.0,SIM,12.692.55440,000,000
293,05/09/2001,6,12,35,5,28,7,000,0,&nbsp,&nbsp,000,167,5.817880000000001,10185,9503.0,SIM,13.858.45703,000,000
294,08/09/2001,28,45,41,22,57,25,000,2,,PR,7.696.68033,130,9.83913,7434,17141.0,NÃO,000,000,000
294,08/09/2001,28,45,41,22,57,25,000,2,,SP,7.696.68033,130,9.83913,7434,17141.0,NÃO,000,000,000
295,12/09/2001,24,44,7,31,12,50,000,0,&nbsp,&nbsp,000,36,10.24227,2055,17875.0,SIM,442.46608,000,000
296,15/09/2001,20,51,42,3,52,46,000,0,&nbsp,&nbsp,000,29,26.58295,2348,32709.0,SIM,1.367.55268,000,000
297,19/09/2001,20,28,41,1,33,36,000,0,&nbsp,&nbsp,000,25,19.35356,1920,25105.0,SIM,1.948.15943,000,000
298,22/09/2001,22,34,24,23,5,60,000,1,,PR,2.994.57221,50,17.44022,4372,19871.0,NÃO,000,000,000
299,26/09/2001,7,5,2,53,33,49,000,0,&nbsp,&nbsp,000,33,10.53882,2049,16909.0,SIM,417.33723,000,000
300,29/09/2001,27,57,41,38,28,24,000,0,&nbsp,&nbsp,000,48,22.820729999999998,4820,22640.0,SIM,8.421.19974,000,000
301,03/10/2001,58,26,49,57,48,9,000,0,&nbsp,&nbsp,000,28,29.571340000000003,2892,28522.0,SIM,9.414.79691,000,000
302,06/10/2001,25,40,12,60,30,41,000,0,&nbsp,&nbsp,000,101,13.50506,6361,21363.0,SIM,11.051.60938,000,000
303,10/10/2001,7,13,30,37,47,17,000,1,,MS,12.257.74827,215,4.67495,12861,7786.0,NÃO,000,000,000
304,13/10/2001,42,7,11,34,59,41,000,0,&nbsp,&nbsp,000,58,11.0501,3274,19502.0,SIM,769.08704,000,000
305,17/10/2001,11,5,27,60,38,53,000,0,&nbsp,&nbsp,000,47,10.01362,3770,12437.0,SIM,1.333.85518,000,000
306,20/10/2001,30,19,57,41,56,47,000,0,&nbsp,&nbsp,000,28,29.736179999999997,2294,36158.0,SIM,2.332.99080,000,000
307,24/10/2001,26,17,13,41,16,44,000,0,&nbsp,&nbsp,000,44,12.6328,3962,13976.0,SIM,3.000.00270,000,000
308,27/10/2001,55,25,4,11,29,39,000,1,,RS,4.138.17299,62,15.297989999999999,5173,18267.0,NÃO,000,000,000
309,31/10/2001,39,50,25,55,11,4,000,1,,RS,442.89906,3001,12253.0,2997,12269.0,NÃO,000,000,000
310,03/11/2001,28,14,29,2,31,32,000,0,&nbsp,&nbsp,000,81,10.54447,5093,16707.0,SIM,7.512.98490,000,000
311,07/11/2001,32,22,24,41,30,38,000,0,&nbsp,&nbsp,000,31,25.45468,2871,27381.0,SIM,8.459.89895,000,000
312,10/11/2001,14,30,50,41,47,23,000,0,&nbsp,&nbsp,000,76,15.88975,4985,24133.0,SIM,9.909.04397,000,000
313,14/11/2001,14,38,53,24,16,37,000,0,&nbsp,&nbsp,000,61,15.66521,5547,17162.0,SIM,11.055.73735,000,000
314,17/11/2001,5,32,40,58,37,34,000,0,&nbsp,&nbsp,000,93,12.28732,5542,20542.0,SIM,12.427.00217,000,000
315,21/11/2001,50,21,43,12,28,22,000,1,,PR,13.675.10567,43,24.18806,4598,22535.0,NÃO,000,000,000
316,24/11/2001,28,51,56,6,24,43,000,0,&nbsp,&nbsp,000,104,6.446330000000001,4093,16318.0,SIM,804.50207,000,000
317,28/11/2001,27,20,48,16,30,35,000,0,&nbsp,&nbsp,000,23,18.85899,2088,20696.0,SIM,1.325.01022,000,000
318,01/12/2001,19,53,40,3,31,20,000,1,,SP,2.227.00803,46,16.34054,3071,24384.0,NÃO,000,000,000
319,05/12/2001,12,16,23,17,19,48,000,0,&nbsp,&nbsp,000,52,7.24206,3342,11226.0,SIM,451.90422,000,000
320,08/12/2001,20,53,47,50,22,27,000,0,&nbsp,&nbsp,000,77,15.489,4916,24169.0,SIM,8.460.39065,000,000
321,12/12/2001,11,31,32,48,49,4,000,0,&nbsp,&nbsp,000,55,16.95409,3729,24911.0,SIM,9.579.36038,000,000
322,15/12/2001,18,11,29,44,47,56,000,0,&nbsp,&nbsp,000,87,15.45345,7835,17095.0,SIM,11.192.70036,000,000
323,19/12/2001,31,49,54,33,26,40,000,0,&nbsp,&nbsp,000,56,19.92191,4244,26189.0,SIM,12.531.45228,000,000
324,22/12/2001,22,8,30,15,47,25,000,0,&nbsp,&nbsp,000,211,7.9384,12192,13687.0,SIM,14.541.45570,000,000
325,29/12/2001,4,23,3,1,21,53,000,2,,AM,8.743.87780,256,9.590819999999999,15646,15633.0,NÃO,000,000,000
325,29/12/2001,4,23,3,1,21,53,000,2,,SP,8.743.87780,256,9.590819999999999,15646,15633.0,NÃO,000,000,000
326,05/01/2002,52,23,40,51,44,21,000,0,&nbsp,&nbsp,000,27,32.36736,2674,32558.0,SIM,1.048.70244,000,000
327,09/01/2002,46,38,29,33,32,48,000,0,&nbsp,&nbsp,000,16,30.51793,2112,23033.0,SIM,1.634.64668,000,000
328,12/01/2002,51,5,23,7,14,21,000,1,,SP,2.721.35701,100,9.05592,7121,12669.0,NÃO,000,000,000
329,16/01/2002,24,11,40,12,35,10,000,0,&nbsp,&nbsp,000,40,10.3803,2904,14244.0,SIM,9.617.02724,000,000
330,19/01/2002,2,4,23,37,14,51,000,0,&nbsp,&nbsp,000,120,10.92451,7914,16503.0,SIM,11.190.15601,000,000
331,23/01/2002,27,1,35,20,37,13,000,0,&nbsp,&nbsp,000,70,13.87244,6408,15097.0,SIM,12.355.44142,000,000
332,26/01/2002,28,23,42,29,44,34,000,0,&nbsp,&nbsp,000,83,16.76269,6713,20647.0,SIM,14.025.00481,000,000
333,30/01/2002,35,27,53,44,52,4,000,0,&nbsp,&nbsp,000,93,12.69231,6221,18902.0,SIM,15.441.46612,000,000
334,02/02/2002,41,26,51,14,24,23,000,2,,SP,8.729.39291,1200,1.40091,8839,18947.0,NÃO,000,000,000
334,02/02/2002,41,26,51,14,24,23,000,2,,SP,8.729.39291,1200,1.40091,8839,18947.0,NÃO,000,000,000
335,06/02/2002,43,33,57,23,59,7,000,0,&nbsp,&nbsp,000,24,17.736829999999998,2134,19873.0,SIM,510.82070,000,000
336,09/02/2002,2,18,54,22,30,26,000,0,&nbsp,&nbsp,000,68,11.0586,4141,18091.0,SIM,1.413.20270,000,000
337,16/02/2002,31,52,14,54,16,4,000,0,&nbsp,&nbsp,000,34,27.11052,3454,26586.0,SIM,2.519.31197,000,000
338,20/02/2002,48,46,9,1,36,4,000,0,&nbsp,&nbsp,000,43,14.031020000000002,3245,18523.0,SIM,3.243.31250,000,000
339,23/02/2002,13,16,12,5,27,50,000,0,&nbsp,&nbsp,000,76,12.37485,6908,13564.0,SIM,12.514.33694,000,000
340,27/02/2002,10,60,42,9,33,12,000,0,&nbsp,&nbsp,000,121,9.877839999999999,6970,17083.0,SIM,13.948.59835,000,000
341,02/03/2002,56,23,22,43,16,5,000,0,&nbsp,&nbsp,000,166,9.62314,11103,14334.0,SIM,15.865.52688,000,000
342,06/03/2002,29,49,54,51,16,34,000,0,&nbsp,&nbsp,000,93,15.06781,5578,25027.0,SIM,17.547.09493,000,000
343,09/03/2002,4,6,7,24,12,41,000,2,,PR,9.937.28303,246,7.88439,17023,11351.0,NÃO,000,000,000
343,09/03/2002,4,6,7,24,12,41,000,2,,RJ,9.937.28303,246,7.88439,17023,11351.0,NÃO,000,000,000
344,13/03/2002,33,36,12,35,10,14,000,0,&nbsp,&nbsp,000,46,9.49433,3487,12478.0,SIM,524.08697,000,000
345,16/03/2002,56,11,58,46,51,22,000,1,,SP,1.447.87053,27,28.511840000000003,2170,35342.0,NÃO,000,000,000
346,20/03/2002,56,7,46,60,41,12,000,0,&nbsp,&nbsp,000,20,19.6323,1589,24617.0,SIM,471.17504,000,000
347,23/03/2002,26,10,52,1,12,48,000,0,&nbsp,&nbsp,000,72,9.98889,4730,15148.0,SIM,1.334.21532,000,000
348,27/03/2002,39,40,33,52,19,30,000,0,&nbsp,&nbsp,000,19,26.76306,1547,32746.0,SIM,1.944.41301,000,000
349,30/03/2002,9,38,32,8,54,28,000,0,&nbsp,&nbsp,000,46,14.05306,3264,19731.0,SIM,10.405.63615,000,000
350,03/04/2002,23,30,43,10,15,57,000,0,&nbsp,&nbsp,000,80,11.80182,5012,18766.0,SIM,11.538.61020,000,000
351,06/04/2002,15,16,59,60,24,41,000,0,&nbsp,&nbsp,000,98,14.47834,5832,24237.0,SIM,13.241.26256,000,000
352,10/04/2002,49,7,47,25,20,44,000,0,&nbsp,&nbsp,000,161,7.848739999999999,8080,15580.0,SIM,14.757.63849,000,000
353,13/04/2002,60,46,30,55,23,19,000,0,&nbsp,&nbsp,000,89,19.537110000000002,6862,25244.0,SIM,16.844.20181,000,000
354,17/04/2002,40,52,38,16,7,41,000,1,,SP,18.680.09810,93,16.45068,6184,24646.0,NÃO,000,000,000
355,20/04/2002,2,37,22,60,14,23,000,0,&nbsp,&nbsp,000,50,14.41247,4711,15239.0,SIM,864.74794,000,000
356,24/04/2002,54,19,5,58,56,21,000,0,&nbsp,&nbsp,000,32,15.77772,2415,20828.0,SIM,1.470.61240,000,000
357,27/04/2002,45,53,32,2,30,35,000,0,&nbsp,&nbsp,000,34,23.899520000000003,3265,24794.0,SIM,2.445.71266,000,000
358,04/05/2002,40,42,32,12,21,17,000,0,&nbsp,&nbsp,000,84,12.90306,5798,18623.0,SIM,3.746.34086,000,000
359,08/05/2002,31,54,20,29,13,19,000,0,&nbsp,&nbsp,000,56,13.05025,3953,18417.0,SIM,13.221.83792,000,000
360,11/05/2002,47,24,29,55,53,23,000,0,&nbsp,&nbsp,000,133,10.64579,8382,16828.0,SIM,14.920.90683,000,000
361,15/05/2002,41,28,45,31,16,59,000,0,&nbsp,&nbsp,000,98,12.45614,5236,23226.0,SIM,16.385.74875,000,000
362,18/05/2002,37,20,33,46,7,56,000,1,,RJ,18.399.16053,110,15.253120000000001,8313,20108.0,NÃO,000,000,000
363,22/05/2002,39,54,29,49,47,19,000,0,&nbsp,&nbsp,000,27,14.92189,2225,18039.0,SIM,483.46912,000,000
364,25/05/2002,59,44,29,5,51,57,000,1,,SC,1.307.29304,76,9.03316,3315,20632.0,NÃO,000,000,000
365,29/05/2002,52,19,34,37,58,23,000,1,,MG,462.75226,45,8.56949,2433,15790.0,NÃO,000,000,000
366,01/06/2002,6,4,51,7,21,15,000,0,&nbsp,&nbsp,000,41,12.721160000000001,3489,14893.0,SIM,625.88091,000,000
367,05/06/2002,52,49,27,33,12,10,000,1,,BA,1.150.49802,71,6.1574800000000005,3040,14327.0,NÃO,000,000,000
368,08/06/2002,13,50,38,32,44,29,000,0,&nbsp,&nbsp,000,53,10.72528,3220,17587.0,SIM,682.12744,000,000
369,12/06/2002,21,42,1,60,35,14,000,1,,CE,1.221.73807,46,9.77555,4167,10751.0,NÃO,000,000,000
370,15/06/2002,51,42,4,54,1,40,000,0,&nbsp,&nbsp,000,40,23.2833,3230,28725.0,SIM,7.330.66764,000,000
371,19/06/2002,23,33,39,4,60,18,000,0,&nbsp,&nbsp,000,47,16.67512,3979,19623.0,SIM,8.271.14470,000,000
372,22/06/2002,24,17,46,57,16,39,000,2,,SP,4.792.65835,85,12.884039999999999,6743,16180.0,NÃO,000,000,000
372,22/06/2002,24,17,46,57,16,39,000,2,,SP,4.792.65835,85,12.884039999999999,6743,16180.0,NÃO,000,000,000
373,26/06/2002,31,33,24,10,5,1,000,0,&nbsp,&nbsp,000,52,6.4801400000000005,3292,10198.0,SIM,404.36065,000,000
374,29/06/2002,54,2,26,5,44,16,000,0,&nbsp,&nbsp,000,80,8.07317,3326,19345.0,SIM,1.179.38447,000,000
375,03/07/2002,51,9,42,5,58,1,000,0,&nbsp,&nbsp,000,33,14.35909,2359,20011.0,SIM,1.748.00450,000,000
376,06/07/2002,25,13,10,43,35,48,000,0,&nbsp,&nbsp,000,110,7.257,6956,11433.0,SIM,2.705.92872,000,000
